score unemp wage distance tuition gender1 gender2 ethnicity1 ethnicity2 ethnicity3 fcollege1 fcollege2 mcollege1 mcollege2 home1 home2 urban1 urban2 income1 income2 region1 region2 y
2866 -0.651469432292789 0.0733778452439172 -0.320540046861532 -0.262445018367708 -0.426676419155666 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
2867 0.228797105413445 0.218117455504046 -1.45972345786813 -0.697771266914706 0.0120816896111108 1 0 0 1 0 1 0 1 0 0 1 1 0 1 0 1 0 16
2868 0.0242440046646683 0.471411946002491 1.97271840500359 0.0858159441434357 1.03584042735557 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 12
2869 0.612620921186775 0.145747650373982 0.580382967090619 -0.523640766198534 0.345391502132925 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 16
2870 1.2894837766827 2.31684387479459 1.97271840500359 -0.436575525570748 1.03584042735557 1 0 0 0 1 0 1 1 0 0 1 0 1 1 0 1 0 15
2871 -0.491734448674866 -0.831245581598002 -1.45972345786813 -0.131847170399763 0.0120816896111108 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 15
2872 -1.14446477535975 -0.360841503166137 -0.454561165168669 -0.523640766198534 -1.6409189244301 1 0 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 13
2873 -1.81788025198973 2.09973411431796 0.13364472261351 -0.131847170399763 0.821557205524662 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 12
2874 -1.68112881701912 -0.831245581598002 0.13364472261351 -0.262445018367708 0.821557205524662 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 12
2875 -1.28006723016663 -0.577951091099553 0.394241854373829 0.608207439805086 -0.855243038381498 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2876 0.996444736960107 0.471411946002491 0.580382967090619 -0.697771266914706 0.345391502132925 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 17
2877 -0.554938878673905 0.978001272085851 0.0368512587921385 -0.305977651655335 -0.0253553997639417 1 0 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 13
2878 0.77580328367063 2.09973411431796 -0.923636854423616 0.738805287773031 -0.586556750004666 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 16
2879 0.240288660549732 -0.143731915232721 -0.484343714800471 -0.436575525570748 0.103891999654001 0 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 13
2880 -0.977834595635231 0.833261316739258 1.97271840500359 -0.697771266914706 1.03584042735557 1 0 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 12
2881 1.59746218878224 0.290487260634107 -0.923636854423616 1.17413151685943 -0.586556750004666 1 0 0 0 1 0 1 0 1 0 1 1 0 0 1 1 0 17
2882 -0.166518703870894 -0.614135993664586 0.312340020404356 -0.349510284942961 -1.05930545148537 1 0 1 0 0 0 1 0 1 1 0 0 1 0 1 1 0 14
2883 1.2274283268474 0.0371927701356625 -0.454561165168669 -0.00124932243181771 -1.6409189244301 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 13
2884 -0.579071845859669 -0.722690873902905 0.0368512587921385 -0.654238640113946 -0.0253553997639417 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 12
2885 1.11940621809223 -0.143731915232721 -0.923636854423616 0.738805287773031 -0.586556750004666 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 13
2886 2.20767279703846 -0.505581285969489 -1.0502128678768 -0.523640766198534 0.219560929062024 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 17
2887 0.0598685269867203 0.0371927701356625 0.342122570036157 -0.784836514029358 1.73650998574131 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 12
2888 -1.44324959265048 -0.360841503166137 -0.454561165168669 -0.741303890472032 -1.6409189244301 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 12
2889 0.609173103946111 -0.143731915232721 1.57809944486414 -0.349510284942961 1.27733992983451 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 13
2890 1.00908527226013 0.688521706479133 0.103862172981702 -0.741303890472032 0.995016181947559 0 1 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 12
2891 1.59171597283937 -0.614135993664586 -1.0502128678768 0.521142173229833 0.219560929062024 0 1 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 13
2892 -1.54782476091444 -0.541766188534521 0.297448390552449 -0.654238640113946 -0.416484929614721 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 12
2893 -1.78340514820614 1.520775328191 0.975002637302044 -0.56717339948616 0.916813661100694 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 12
2894 -1.39728293373061 0.652336631370874 0.342122570036157 0.0858159441434357 1.73650998574131 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2895 0.0564211481207769 -0.179916817797754 -0.454561165168669 -0.480108158858374 -1.6409189244301 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 12
2896 -0.607801172075114 1.30366556771433 -0.878963385011904 0.303479058686634 -0.940278773012481 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 12
2897 -2.15918478770913 -1.30164983257309 -1.45972345786813 0.0858159441434357 0.0120816896111108 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 1 0 12
2898 0.50115099519094 -0.831245581598002 0.75163316002747 -0.131847170399763 0.0290769859680743 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 15
2899 0.339117612870822 0.0371927701356625 0.342122570036157 -0.784836514029358 1.73650998574131 1 0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 13
2900 0.84360451107407 0.507597021110749 -1.49695182242589 -0.131847170399763 -0.0287427313608914 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2901 -1.01230969941881 -0.360841503166137 -0.454561165168669 -0.654238640113946 -1.6409189244301 0 1 0 0 1 0 1 1 0 0 1 1 0 0 1 0 1 12
2902 0.907958359611566 1.81025489379768 1.57809944486414 0.172881210718689 1.27733992983451 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2903 0.817173583560831 -0.360841503166137 -0.454561165168669 -0.349510284942961 -1.6409189244301 0 1 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 17
2904 0.29889673151909 -1.26546493000806 -1.61608202095312 -0.654238640113946 -0.467500664563679 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2905 -1.18583507524995 -1.41020462653979 0.312340020404356 -0.56717339948616 -1.05930545148537 1 0 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
2906 -0.615845348345458 -1.08454024463967 0.312340020404356 0.95646840231623 -1.05930545148537 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 1 0 12
2907 -1.25248688411492 1.15892595745423 0.13364472261351 -0.523640766198534 0.821557205524662 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2908 0.581593196269137 -1.19309495233477 -0.454561165168669 -0.262445018367708 -1.6409189244301 1 0 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 13
2909 0.924046712152266 -0.216101720362786 1.53342597545242 -0.480108158858374 0.773958296922729 0 1 1 0 0 0 1 0 1 0 1 0 1 1 0 0 1 16
2910 0.732134585078235 -0.143731915232721 -1.72776675959039 0.782337869165727 1.03245309575864 0 1 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 16
2911 1.7652413486705 -0.179916817797754 0.342122570036157 -0.349510284942961 1.73650998574131 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2912 0.463228074166682 0.290487260634107 -0.923636854423616 1.17413151685943 -0.586556750004666 1 0 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 13
2913 -0.289480185003017 1.26748083769253 1.97271840500359 -0.131847170399763 1.03584042735557 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 16
2914 -1.25363630265339 -1.30164983257309 -1.45972345786813 0.0858159441434357 0.0120816896111108 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 13
2915 0.267869006601439 0.688521706479133 0.103862172981702 -0.610706019800053 0.995016181947559 1 0 0 1 0 1 0 1 0 1 0 0 1 0 1 1 0 12
2916 -0.112507430305948 -0.360841503166137 -0.454561165168669 -0.523640766198534 -1.6409189244301 0 1 0 0 1 0 1 1 0 0 1 0 1 1 0 0 1 13
2917 2.01691052687762 -0.360841503166137 -0.454561165168669 -0.741303890472032 -1.6409189244301 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 16
2918 -1.58804564226618 0.326672335742365 -2.16705954417754 1.65299032733852 -0.358665212285755 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 12
2919 0.451736519030395 1.01418600210765 0.312340020404356 6.18038315135299 -1.05930545148537 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 14
2920 1.01368206966454 -0.686505971337873 -0.156735668850598 -0.349510284942961 -0.134190676477879 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 17
2921 1.09412427074273 0.218117455504046 -0.454561165168669 -0.654238640113946 -1.6409189244301 0 1 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 17
2922 -1.36165841140856 -0.831245581598002 -1.45972345786813 -0.131847170399763 0.0120816896111108 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 12
2923 1.25041187549471 -1.48257451794147 -0.633257173031504 0.95646840231623 -0.382464666586714 1 0 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 15
2924 -0.209037983924832 -0.722690873902905 0.103862172981702 -0.56717339948616 0.995016181947559 1 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 0 17
2925 -0.0849270842542401 -0.469396210861234 1.57809944486414 -0.349510284942961 1.27733992983451 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 13
2926 0.844753929612539 0.688521706479133 0.342122570036157 -0.654238640113946 1.73650998574131 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2927 0.448289140164452 -0.975985364401353 0.483589503269262 -0.131847170399763 0.593695162555852 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 17
2928 1.26420182933319 -0.252286622927818 1.17603466979878 -0.131847170399763 0.233139574635932 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
2929 0.656289181404451 -0.614135993664586 0.312340020404356 -0.610706019800053 -1.05930545148537 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 12
2930 -0.410143267432945 -0.143731915232721 -1.61608202095312 1.39179463140263 -0.467500664563679 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
2931 0.945880842261104 1.44840552306092 -0.878963385011904 1.82712086048902 -0.940278773012481 0 1 0 1 0 0 1 1 0 0 1 1 0 0 1 0 1 16
2932 -1.19502823168403 -0.541766188534521 0.297448390552449 -0.654238640113946 -0.416484929614721 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 12
2933 0.0311392007712757 -0.614135993664586 1.17603466979878 0.34701164007933 0.233139574635932 1 0 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
2934 -1.68342677734659 -0.758875776467937 -1.72776675959039 -0.741303890472032 1.03245309575864 0 1 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 12
2935 1.16077651798243 1.520775328191 0.975002637302044 -0.697771266914706 0.916813661100694 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2936 -0.722718476936893 1.12274088234595 0.103862172981702 -0.56717339948616 0.995016181947559 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2937 0.186277386984786 0.218117455504046 -1.45972345786813 -0.349510284942961 0.0120816896111108 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 16
2938 -1.7569742206929 1.12274088234595 0.401687669299752 -0.741303890472032 0.920200992697655 0 1 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 16
2939 1.15617972057803 0.0371927701356625 0.401687669299752 -0.56717339948616 0.920200992697655 0 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 17
2940 0.0173492469327822 1.99117957916607 -0.454561165168669 0.0422833108558091 -1.6409189244301 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 13
2941 -0.999669164118789 -0.143731915232721 -0.454561165168669 -0.131847170399763 -1.6409189244301 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 12
2942 -0.199844389116019 1.44840552306092 1.57809944486414 -0.56717339948616 1.27733992983451 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 13
2943 2.14331938687569 -0.324656600601105 0.401687669299752 -0.654238640113946 0.920200992697655 1 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 17
2944 -0.472198717268235 -0.143731915232721 -0.454561165168669 -0.654238640113946 -1.6409189244301 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 0 1 12
2945 -1.27547043276223 1.520775328191 0.975002637302044 -0.56717339948616 0.916813661100694 0 1 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 12
2946 0.721792010105684 0.109562747808949 0.580382967090619 -0.741303890472032 0.345391502132925 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 17
2947 1.43427938792366 -0.975985364401353 0.483589503269262 -0.131847170399763 0.593695162555852 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 17
2948 -0.279137610030467 0.39904214087243 0.580382967090619 -0.523640766198534 0.345391502132925 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 16
2949 1.5480477126217 0.833261316739258 1.97271840500359 -0.697771266914706 1.03584042735557 0 1 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 16
2950 0.508046191297548 -0.28847152549285 -0.454561165168669 -0.436575525570748 -1.6409189244301 0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 0 1 13
2951 0.0656143045548693 2.24447406966454 1.97271840500359 -0.56717339948616 1.03584042735557 1 0 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 12
2952 -0.479093475000122 -1.30164983257309 0.13364472261351 1.39179463140263 0.821557205524662 0 1 1 0 0 1 0 1 0 0 1 1 0 1 0 1 0 12
2953 1.8479819484509 0.218117455504046 -1.45972345786813 -0.741303890472032 0.0120816896111108 0 1 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 16
2954 -0.610099132402588 -0.541766188534521 -0.454561165168669 0.738805287773031 -1.6409189244301 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 12
2955 -1.64780269339927 1.81025489379768 0.483589503269262 0.521142173229833 -1.12054190737938 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2956 -0.165369285332424 0.797076586717452 -0.454561165168669 1.08706635407404 -1.6409189244301 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 17
2957 -1.07436514925411 0.471411946002491 0.342122570036157 0.95646840231623 1.73650998574131 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2958 0.544819693783336 0.616151901349068 1.57809944486414 0.0858159441434357 1.27733992983451 1 0 0 0 1 0 1 1 0 0 1 0 1 1 0 1 0 16
2959 -0.0745845092816901 1.12274088234595 0.401687669299752 -0.131847170399763 0.920200992697655 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 1 0 15
2960 0.403471461408319 -0.216101720362786 0.193209821877128 -0.697771266914706 -0.970882297475441 0 1 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 13
2961 1.53310877861947 -0.758875776467937 0.580382967090619 -0.654238640113946 0.345391502132925 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 16
2962 1.29293115554863 1.41222044795267 -1.49695182242589 1.39179463140263 -0.0287427313608914 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 16
2963 0.442543362596314 -0.758875776467937 -1.0502128678768 -0.131847170399763 0.219560929062024 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2964 -0.122850005278498 -0.614135993664586 1.17603466979878 0.34701164007933 0.233139574635932 1 0 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 15
2965 0.255228032926695 -0.939800461836321 0.312340020404356 0.434076906654579 -1.05930545148537 1 0 0 1 0 1 0 1 0 1 0 1 0 0 1 1 0 15
2966 -1.14791215422569 0.507597021110749 -0.454561165168669 0.172881210718689 -1.6409189244301 1 0 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 12
2967 0.973461188312811 -0.143731915232721 -0.484343714800471 -0.741303890472032 0.103891999654001 1 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 16
2968 -0.627336903481745 0.579966826240814 0.103862172981702 -0.741303890472032 0.995016181947559 1 0 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 12
2969 1.32625727916849 -1.30164983257309 -1.45972345786813 -0.741303890472032 0.0120816896111108 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2970 -1.37774676394925 -1.66349920330986 0.13364472261351 -0.131847170399763 0.821557205524662 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 15
2971 -1.63746011842672 0.471411946002491 -1.49695182242589 0.303479058686634 -0.0287427313608914 0 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 12
2972 0.124222375524216 -0.975985364401353 0.312340020404356 -0.697771266914706 -1.05930545148537 1 0 0 0 1 1 0 1 0 1 0 0 1 1 0 1 0 15
2973 -0.514717997322173 0.218117455504046 -1.45972345786813 -0.480108158858374 0.0120816896111108 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 13
2974 0.961969194801792 0.905631466955764 -0.454561165168669 -0.218912436975016 -1.6409189244301 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 15
2975 0.574698000162518 -0.143731915232721 -0.484343714800471 -0.523640766198534 0.103891999654001 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 16
2976 1.24466609792656 1.19511068747604 0.580382967090619 0.0858159441434357 0.345391502132925 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 16
2977 -0.0125294978211201 0.145747650373982 1.57809944486414 0.0858159441434357 1.27733992983451 0 1 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 12
2978 0.262122790658569 0.218117455504046 -0.454561165168669 -0.654238640113946 -1.6409189244301 1 0 0 0 1 0 1 0 1 0 1 0 1 1 0 0 1 17
2979 -0.0975680579289964 0.941816196977567 0.103862172981702 -0.262445018367708 0.995016181947559 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2980 -0.238916290304013 -0.975985364401353 0.312340020404356 -0.480108158858374 -1.05930545148537 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 14
2981 0.451736519030395 2.31684387479459 1.97271840500359 -0.349510284942961 1.03584042735557 0 1 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 15
2982 0.281658960439933 -0.831245581598002 0.13364472261351 -0.262445018367708 0.821557205524662 1 0 0 0 1 0 1 1 0 0 1 1 0 1 0 1 0 15
2983 0.0506753705526394 0.579966826240814 -1.72776675959039 0.390544325261888 1.03245309575864 0 1 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 12
2984 -1.56161471475294 0.688521706479133 0.103862172981702 -0.741303890472032 0.995016181947559 1 0 0 1 0 0 1 1 0 1 0 0 1 0 1 1 0 12
2985 0.247183856656339 -0.614135993664586 -0.923636854423616 -0.610706019800053 -0.586556750004666 0 1 1 0 0 1 0 1 0 0 1 0 1 0 1 1 0 15
2986 1.15388132187582 0.471411946002491 1.97271840500359 -0.697771266914706 1.03584042735557 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
2987 -1.3490174377338 0.145747650373982 -1.56396238157946 -0.784836514029358 0.20253596239098 0 1 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 13
2988 -1.70870872469609 -0.360841503166137 0.342122570036157 -0.654238640113946 1.73650998574131 1 0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 0 13
2989 -1.20537080665658 -0.143731915232721 -0.923636854423616 0.738805287773031 -0.586556750004666 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 15
2990 -1.01805591536168 -0.975985364401353 0.394241854373829 0.303479058686634 -0.855243038381498 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 13
2991 -1.7064103259939 -1.01217026696639 0.312340020404356 2.04478397503222 -1.05930545148537 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 12
2992 0.270167405303646 -0.28847152549285 1.39195833214735 -0.697771266914706 -0.586556750004666 1 0 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 16
2993 -1.50070824508137 0.218117455504046 -0.454561165168669 0.95646840231623 -1.6409189244301 0 1 0 1 0 1 0 1 0 1 0 1 0 0 1 0 1 12
2994 0.992996919719443 0.0371927701356625 0.975002637302044 -0.56717339948616 0.916813661100694 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 17
2995 -1.46163678226811 -0.831245581598002 -1.45972345786813 -0.00124932243181771 0.0120816896111108 0 1 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 13
2996 -0.826143788287651 0.616151901349068 1.57809944486414 0.0858159441434357 1.27733992983451 0 1 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 13
2997 0.845902909776276 -1.15691004976974 0.103862172981702 -0.654238640113946 0.995016181947559 0 1 0 0 1 0 1 1 0 1 0 1 0 1 0 1 0 15
2998 -0.81235383444917 0.145747650373982 0.193209821877128 -0.480108158858374 -0.970882297475441 1 0 0 0 1 1 0 1 0 0 1 0 1 0 1 1 0 12
2999 0.169040054280361 -0.614135993664586 0.312340020404356 -0.349510284942961 -1.05930545148537 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 13
3000 -0.89049763682516 0.00100786757063022 1.53342597545242 2.69777331866182 0.773958296922729 1 0 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 12
3001 0.480465845245839 -0.324656600601105 0.483589503269262 0.521142173229833 0.593695162555852 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
3002 -0.770983534558968 -0.143731915232721 2.57581592263766 -0.349510284942961 -0.297428844173734 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1 12
3003 -0.956000465526394 -1.22928002744302 0.13364472261351 -0.56717339948616 0.821557205524662 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 12
3004 -1.95463168696035 -0.469396210861234 -1.61608202095312 0.0858159441434357 -0.467500664563679 1 0 1 0 0 1 0 1 0 1 0 1 0 0 1 1 0 13
3005 1.87211447726194 -0.360841503166137 -0.454561165168669 -0.654238640113946 -1.6409189244301 1 0 0 0 1 1 0 1 0 0 1 1 0 1 0 0 1 16
3006 -0.132043161712579 -0.360841503166137 -0.454561165168669 -0.741303890472032 -1.6409189244301 0 1 0 0 1 1 0 1 0 0 1 0 1 0 1 0 1 15
3007 1.20904157560451 0.290487260634107 0.975002637302044 -0.0883145371121361 0.916813661100694 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 1 0 12
3008 0.508046191297548 0.00100786757063022 0.483589503269262 -0.480108158858374 0.593695162555852 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 16
3009 0.482764243948046 -0.541766188534521 -1.04276705295084 0.303479058686634 -0.246413284788763 1 0 0 0 1 0 1 1 0 0 1 1 0 1 0 0 1 14
3010 -0.331999465056955 -0.758875776467937 0.75163316002747 -0.784836514029358 0.0290769859680743 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
3011 -0.821546990883251 -0.324656600601105 -1.60119074613721 -0.349510284942961 -0.185206411426836 0 1 1 0 0 1 0 1 0 0 1 0 1 1 0 1 0 12
3012 -0.284883387598616 0.254302530612301 0.580382967090619 -0.131847170399763 0.345391502132925 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
3013 -1.21341498292693 1.88262469892777 0.312340020404356 -0.523640766198534 -1.05930545148537 1 0 0 1 0 1 0 1 0 0 1 0 1 0 1 1 0 13
3014 -0.153877730196149 -0.143731915232721 -0.454561165168669 -0.697771266914706 -1.6409189244301 0 1 0 0 1 1 0 1 0 0 1 0 1 0 1 0 1 12
3015 1.48024648521826 0.145747650373982 0.103862172981702 -0.784836514029358 0.995016181947559 0 1 0 0 1 1 0 1 0 1 0 0 1 0 1 1 0 17
3016 -1.36625520881296 1.30366556771433 -0.878963385011904 -0.784836514029358 -0.940278773012481 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 12
3017 -1.4754267361066 0.652336631370874 0.580382967090619 0.95646840231623 0.345391502132925 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
3018 0.0139014296921183 0.616151901349068 1.57809944486414 0.0858159441434357 1.27733992983451 1 0 0 1 0 0 1 1 0 0 1 0 1 1 0 1 0 15
3019 2.03299887941832 -0.903615559271289 -0.484343714800471 -0.56717339948616 0.103891999654001 1 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 16
3020 0.0851504743362215 -0.360841503166137 0.342122570036157 -0.654238640113946 1.73650998574131 1 0 0 0 1 0 1 1 0 0 1 0 1 0 1 1 0 15
3021 -0.906585989365848 2.09973411431796 0.13364472261351 -0.131847170399763 0.821557205524662 0 1 1 0 0 0 1 1 0 1 0 1 0 0 1 1 0 13
3022 1.60205898618665 -0.433211308296202 0.193209821877128 -0.654238640113946 -0.970882297475441 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 17
3023 -1.08470772422665 -0.28847152549285 -0.454561165168669 -0.610706019800053 -1.6409189244301 0 1 0 0 1 1 0 1 0 1 0 1 0 0 1 0 1 12
3024 -1.9442891119878 -1.15691004976974 0.312340020404356 0.129348525536132 -1.05930545148537 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 12
3025 0.404620441572056 -0.324656600601105 1.57809944486414 -0.56717339948616 1.27733992983451 0 1 0 0 1 1 0 1 0 0 1 1 0 1 0 1 0 12
3026 0.20581355676615 -0.831245581598002 0.103862172981702 -0.480108158858374 0.995016181947559 1 0 0 0 1 1 0 0 1 0 1 1 0 0 1 1 0 14
3027 -1.80523927831498 0.145747650373982 0.580382967090619 -0.654238640113946 0.345391502132925 1 0 1 0 0 1 0 1 0 0 1 0 1 1 0 1 0 13
3028 -1.02150329422763 1.88262469892777 0.312340020404356 -0.741303890472032 -1.05930545148537 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 16
3029 0.926345110854473 -0.831245581598002 0.103862172981702 -0.56717339948616 0.995016181947559 1 0 0 0 1 1 0 1 0 0 1 1 0 0 1 1 0 12
3030 0.644797626268164 0.218117455504046 -0.454561165168669 0.738805287773031 -1.6409189244301 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1 0 1 14
3031 -0.398651712296658 0.326672335742365 -1.61608202095312 -0.349510284942961 -0.467500664563679 1 0 1 0 0 1 0 1 0 0 1 1 0 0 1 1 0 16
3032 -1.0950502991992 -1.01217026696639 0.312340020404356 1.17413151685943 -1.05930545148537 0 1 0 1 0 1 0 1 0 0 1 1 0 0 1 1 0 12
3033 0.054122749418582 0.218117455504046 -1.45972345786813 -0.610706019800053 0.0120816896111108 1 0 0 0 1 0 1 1 0 0 1 1 0 0 1 1 0 16
3034 -0.858320931743772 -0.143731915232721 1.57809944486414 -0.654238640113946 1.27733992983451 1 0 1 0 0 1 0 1 0 0 1 1 0 1 0 1 0 12
